Kingdom,Phylum,Class,Order,Family,Genus,Species,Infrarank,Subpopulation,Taxon ID,Friendly Name,Taxonomic Authority 
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Dicrostonyx,richardsoni,N/A,N/A,42622,"Dicrostonyx richardsoni","Merriam, 1900"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Dicrostonyx,rubricatus,N/A,N/A,42623,"Dicrostonyx rubricatus","(Richardson, 1889)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Lemmiscus,curtatus,N/A,N/A,42624,"Lemmiscus curtatus","(Cope, 1868)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,canicaudus,N/A,N/A,42625,"Microtus canicaudus","Miller, 1897"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,chrotorrhinus,N/A,N/A,42626,"Microtus chrotorrhinus","(Miller, 1894)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,longicaudus,N/A,N/A,42627,"Microtus longicaudus","(Merriam, 1888)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,xanthognathus,N/A,N/A,42628,"Microtus xanthognathus","(Leach, 1815)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,miurus,N/A,N/A,42629,"Microtus miurus","Osgood, 1901"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,montanus,N/A,N/A,42630,"Microtus montanus","(Peale, 1848)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,ochrogaster,N/A,N/A,42631,"Microtus ochrogaster","(Wagner, 1842)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,oregoni,N/A,N/A,42632,"Microtus oregoni","(Bachman, 1839)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,pinetorum,N/A,N/A,42633,"Microtus pinetorum","(Le Conte, 1830)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,richardsoni,N/A,N/A,42634,"Microtus richardsoni","(DeKay, 1842)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,umbrosus,N/A,N/A,42635,"Microtus umbrosus","Merriam, 1898"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Phenacomys,intermedius,N/A,N/A,42636,"Phenacomys intermedius","Merriam, 1889"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Phenacomys,ungava,N/A,N/A,42637,"Phenacomys ungava","Merriam, 1889"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Synaptomys,borealis,N/A,N/A,42638,"Synaptomys borealis","(Richardson, 1828)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Synaptomys,cooperi,N/A,N/A,42639,"Synaptomys cooperi","Baird, 1858"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Allocricetulus,curtatus,N/A,N/A,42640,"Allocricetulus curtatus","(G.M. Allen, 1925)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Abditomys,latidens,N/A,N/A,42641,"Abditomys latidens","(Sanborn, 1952)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,argenteus,N/A,N/A,42642,"Apodemus argenteus","(Temminck, 1844)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apomys,abrae,N/A,N/A,42643,"Apomys abrae","(Sanborn, 1952)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudohydromys,musseri,N/A,N/A,42646,"Pseudohydromys musseri","(Flannery, 1989)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,bolami,N/A,N/A,42647,"Pseudomys bolami","Troughton, 1932"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,chapmani,N/A,N/A,42648,"Pseudomys chapmani","Kitchener, 1980"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neacomys,tenuipes,N/A,N/A,42649,"Neacomys tenuipes","O. Thomas, 1900"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neotoma,floridana,N/A,N/A,42650,"Neotoma floridana","(Ord, 1818)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neotoma,stephensi,N/A,N/A,42651,"Neotoma stephensi","Goldman, 1905"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Peromyscus,attwateri,N/A,N/A,42652,"Peromyscus attwateri","J.A. Allen, 1895"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Musseromys,anacuao,N/A,N/A,112041975,"Musseromys anacuao","Heaney, Balete, Rickart, Veluz &amp; Jansa, 2014"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Peromyscus,gossypinus,N/A,N/A,42653,"Peromyscus gossypinus","(Le Conte, 1853)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Peromyscus,polionotus,N/A,N/A,42654,"Peromyscus polionotus","(Wagner, 1843)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SPALACIDAE,Spalax,zemni,N/A,N/A,42655,"Spalax zemni","(Erxleben, 1777)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ABROCOMIDAE,Abrocoma,bennettii,N/A,N/A,42656,"Abrocoma bennettii","Waterhouse, 1837"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ABROCOMIDAE,Abrocoma,cinerea,N/A,N/A,42657,"Abrocoma cinerea","Thomas, 1919"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Microtus,mogollonensis,N/A,N/A,42665,"Microtus mogollonensis","(Mearns, 1890)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Meriones,shawi,N/A,N/A,42666,"Meriones shawi","(Duvernoy, 1842)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Coccymys,ruemmleri,N/A,N/A,42668,"Coccymys ruemmleri","(Tate &amp; Archbold, 1941)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Melomys,rattoides,N/A,N/A,42669,"Melomys rattoides","Thomas, 1922"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Mylomys,dybowskii,N/A,N/A,42670,"Mylomys dybowskii","(Pousargues, 1893)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Rattus,sanila,N/A,N/A,42671,"Rattus sanila","Flannery &amp; White, 1991"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Solomys,spriggsarum,N/A,N/A,42672,"Solomys spriggsarum","Flannery &amp; Wickler, 1990"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Hylopetes,sagitta,N/A,N/A,112296031,"Hylopetes sagitta","Linnaeus, 1766"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neotoma,cinerea,N/A,N/A,42673,"Neotoma cinerea","(Ord, 1815)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Ochrotomys,nuttalli,N/A,N/A,42674,"Ochrotomys nuttalli","(Harlan, 1832)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Oryzomys,palustris,N/A,N/A,42675,"Oryzomys palustris","(Harlan, 1837)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Peromyscus,oreas,N/A,N/A,42676,"Peromyscus oreas","Bangs, 1898"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Peromyscus,sitkensis,N/A,N/A,42677,"Peromyscus sitkensis","Merriam, 1897"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Myosorex,kabogoensis,N/A,N/A,112042073,"Myosorex kabogoensis","Kerbis Peterhans &amp; Hutterer, 2013"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Reithrodontomys,humulis,N/A,N/A,42678,"Reithrodontomys humulis","(Audubon &amp; Bachman, 1941)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Oryzomys,seuanezi,N/A,N/A,42682,"Oryzomys seuanezi","Weksler, Geise &amp; Cerqueira, 1999"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Praomys,hartwigi,N/A,N/A,18113,"Praomys hartwigi","Eisentraut, 1968"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Praomys,delectorum,N/A,N/A,18114,"Praomys delectorum","(Thomas, 1910)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Praomys,jacksoni,N/A,N/A,18115,"Praomys jacksoni","(de Winton, 1897)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Praomys,minor,N/A,N/A,18116,"Praomys minor","Hatt, 1934"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Praomys,misonnei,N/A,N/A,18117,"Praomys misonnei","Van der Straeten &amp; Dieterlen, 1987"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Praomys,morio,N/A,N/A,18118,"Praomys morio","(Trouessart, 1881)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Praomys,mutoni,N/A,N/A,18119,"Praomys mutoni","Van der Straeten &amp; Dudu, 1990"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Praomys,rostratus,N/A,N/A,18120,"Praomys rostratus","(Miller, 1900)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Praomys,tullbergi_old,N/A,N/A,18121,"Praomys tullbergi_old","(Thomas, 1894)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Abrawayaomys,ruschii,N/A,N/A,47760825,"Abrawayaomys ruschii","Cunha &amp; Cruz, 1979"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Lophuromys,kilonzoi,N/A,N/A,47998388,"Lophuromys kilonzoi"," W. Verheyen, Hulsemans, Dierckx, Mulungu, Leirs, Corti &amp; E. Verheyen, 2007"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Notomys,robustus,N/A,N/A,45958541,"Notomys robustus","Mahoney, M.J. Smith &amp; Medlin, 2008"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Prionomys,batesi,N/A,N/A,18164,"Prionomys batesi","Dollman, 1910"
ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,yaldeni,N/A,N/A,112517512,"Crocidura yaldeni","Lavrenchenko, Voyat &amp; Hutterer, 2016"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,BATHYERGIDAE,Heterocephalus,glaber,N/A,N/A,9987,"Heterocephalus glaber","Rüppell, 1842"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Heteromys,anomalus,N/A,N/A,10004,"Heteromys anomalus","(Thompson, 1815)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Heteromys,australis,N/A,N/A,10005,"Heteromys australis","Thomas, 1901"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Heteromys,desmarestianus_old,N/A,N/A,10006,"Heteromys desmarestianus_old","Gray, 1868"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Maxomys,tajuddinii,N/A,N/A,45958508,"Maxomys tajuddinii","Achmadi, Maryanto &amp; Maharadatunkamsi, 2012"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Heteromys,gaumeri,N/A,N/A,10007,"Heteromys gaumeri","J.A. Allen &amp; Chapman, 1897"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Heteromys,desmarestianus_old,goldmani,10008,"Heteromys desmarestianus_old ssp. goldmani","Merriam, 1902"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Heteromys,nelsoni,N/A,N/A,10009,"Heteromys nelsoni","Merriam, 1902"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,HETEROMYIDAE,Heteromys,oresterus,N/A,N/A,10010,"Heteromys oresterus","Harris, 1932"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Heteropsomys,antillensis,N/A,N/A,10024,"Heteropsomys antillensis","(Anthony, 1917)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Heteropsomys,insulans,N/A,N/A,10025,"Heteropsomys insulans","Anthony, 1916"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SMINTHIDAE,Sicista,trizona,N/A,N/A,92332716,"Sicista trizona","(Frivaldszky, 1865)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CAPROMYIDAE,Hexolobodon,phenax,N/A,N/A,10034,"Hexolobodon phenax","Miller, 1929"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Hybomys,eisentrauti,N/A,N/A,116990322,"Hybomys eisentrauti","Van der Straeten &amp; Hutterer, 1986"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,APLODONTIIDAE,Aplodontia,rufa,nigra,1867,"Aplodontia rufa ssp. nigra","Taylor, 1914"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,APLODONTIIDAE,Aplodontia,rufa,phaea,1868,"Aplodontia rufa ssp. phaea","Merriam, 1899"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,APLODONTIIDAE,Aplodontia,rufa,N/A,N/A,1869,"Aplodontia rufa","(Rafinesque, 1817)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Trinomys,albispinus,N/A,N/A,18272,"Trinomys albispinus","(I. Geoffroy, 1838)"
ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Apodemus,agrarius,N/A,N/A,1888,"Apodemus agrarius","(Pallas, 1771)"
